SKU,Tamanho Pedido,Loja,Data da Venda,Código Cliente
HL1015,1,São Paulo,"2020-05-02 00:00:00,000",641
HL1015,1,São Paulo,"2020-05-04 00:00:00,000",209
HL1015,1,São Paulo,"2020-06-03 00:00:00,000",408
HL1015,1,São Paulo,"2020-07-06 00:00:00,000",406
HL1015,1,São Paulo,"2020-07-17 00:00:00,000",140
HL1015,1,São Paulo,"2020-07-26 00:00:00,000",319
HL1015,1,São Paulo,"2020-09-20 00:00:00,000",316
HL1015,1,São Paulo,"2020-09-22 00:00:00,000",140
HL1015,1,São Paulo,"2020-09-28 00:00:00,000",408
HL1015,1,São Paulo,"2020-10-24 00:00:00,000",79
HL1015,1,São Paulo,"2020-11-01 00:00:00,000",665
HL1015,1,São Paulo,"2020-11-21 00:00:00,000",111
HL1015,1,São Paulo,"2020-12-11 00:00:00,000",316
HL1015,1,São Paulo,"2021-01-17 00:00:00,000",104
HL1015,1,São Paulo,"2021-02-05 00:00:00,000",57
HL1015,1,São Paulo,"2021-02-10 00:00:00,000",319
HL1015,1,São Paulo,"2021-02-13 00:00:00,000",49
HL1015,1,São Paulo,"2021-03-25 00:00:00,000",748
HL1015,1,São Paulo,"2021-04-13 00:00:00,000",382
HL1015,1,São Paulo,"2021-05-19 00:00:00,000",400
HL1015,1,São Paulo,"2021-05-22 00:00:00,000",69
HL1015,1,São Paulo,"2021-06-24 00:00:00,000",382
HL1015,1,São Paulo,"2021-06-30 00:00:00,000",145
HL1015,1,São Paulo,"2021-07-01 00:00:00,000",406
HL1015,1,São Paulo,"2021-07-09 00:00:00,000",541
HL1015,1,São Paulo,"2021-08-09 00:00:00,000",55
HL1015,1,São Paulo,"2021-08-24 00:00:00,000",261
HL1015,1,São Paulo,"2021-09-08 00:00:00,000",641
HL1015,1,São Paulo,"2021-09-14 00:00:00,000",797
HL1015,1,São Paulo,"2021-09-23 00:00:00,000",408
HL1015,1,São Paulo,"2021-09-24 00:00:00,000",541
HL1015,1,São Paulo,"2021-10-13 00:00:00,000",541
HL1015,1,São Paulo,"2021-10-15 00:00:00,000",320
HL1015,1,São Paulo,"2021-10-17 00:00:00,000",55
HL1015,1,São Paulo,"2021-10-22 00:00:00,000",69
HL1015,1,São Paulo,"2021-11-16 00:00:00,000",50
HL1015,1,São Paulo,"2021-11-21 00:00:00,000",105
HL1015,1,São Paulo,"2021-11-22 00:00:00,000",79
HL1015,1,São Paulo,"2021-12-05 00:00:00,000",314
HL1015,1,São Paulo,"2021-12-25 00:00:00,000",196
HL1015,1,São Paulo,"2021-12-29 00:00:00,000",79
HL1015,1,São Paulo,"2022-01-10 00:00:00,000",718
HL1015,1,São Paulo,"2022-01-11 00:00:00,000",209
HL1015,1,São Paulo,"2022-01-23 00:00:00,000",429
HL1015,1,São Paulo,"2022-01-23 00:00:00,000",261
HL1015,1,São Paulo,"2022-02-23 00:00:00,000",50
HL1015,1,São Paulo,"2022-03-18 00:00:00,000",540
HL1015,1,São Paulo,"2022-03-23 00:00:00,000",105
HL1015,1,São Paulo,"2022-04-12 00:00:00,000",261
HL1015,1,São Paulo,"2022-04-12 00:00:00,000",49
HL1015,1,São Paulo,"2022-04-14 00:00:00,000",316
HL1015,1,São Paulo,"2022-04-19 00:00:00,000",698
HL1015,1,São Paulo,"2022-05-04 00:00:00,000",224
HL1015,1,São Paulo,"2022-05-11 00:00:00,000",319
HL1015,1,São Paulo,"2022-05-20 00:00:00,000",797
HL1015,1,São Paulo,"2022-05-23 00:00:00,000",728
HL1015,1,São Paulo,"2022-05-25 00:00:00,000",235
HL1015,1,São Paulo,"2022-05-27 00:00:00,000",797
HL1015,1,São Paulo,"2022-06-25 00:00:00,000",145
HL1015,1,São Paulo,"2022-07-20 00:00:00,000",105
HL1015,1,São Paulo,"2022-07-21 00:00:00,000",312
HL1015,1,São Paulo,"2022-08-04 00:00:00,000",319
HL1015,1,São Paulo,"2022-08-29 00:00:00,000",111
HL1015,1,São Paulo,"2022-09-09 00:00:00,000",145
HL1015,1,São Paulo,"2022-10-06 00:00:00,000",79
HL1015,1,São Paulo,"2022-11-09 00:00:00,000",224
HL1015,1,São Paulo,"2022-11-11 00:00:00,000",446
HL1015,1,São Paulo,"2022-11-23 00:00:00,000",683
HL1015,1,São Paulo,"2022-12-07 00:00:00,000",608
HL1015,1,São Paulo,"2022-12-21 00:00:00,000",160
HL1015,1,São Paulo,"2022-12-24 00:00:00,000",650
HL1015,1,São Paulo,"2022-12-26 00:00:00,000",312
HL1015,1,São Paulo,"2022-12-31 00:00:00,000",608
HL1005,1,São Paulo,"2020-01-28 00:00:00,000",773
HL1005,1,São Paulo,"2020-02-13 00:00:00,000",382
HL1005,1,São Paulo,"2020-03-26 00:00:00,000",725
HL1005,1,São Paulo,"2020-03-30 00:00:00,000",140
HL1005,1,São Paulo,"2020-04-01 00:00:00,000",111
HL1005,1,São Paulo,"2020-04-01 00:00:00,000",55
HL1005,1,São Paulo,"2020-04-07 00:00:00,000",665
HL1005,1,São Paulo,"2020-05-21 00:00:00,000",608
HL1005,1,São Paulo,"2020-05-26 00:00:00,000",53
HL1005,1,São Paulo,"2020-06-05 00:00:00,000",50
HL1005,1,São Paulo,"2020-06-20 00:00:00,000",316
HL1005,1,São Paulo,"2020-06-23 00:00:00,000",55
HL1005,1,São Paulo,"2020-10-17 00:00:00,000",202
HL1005,1,São Paulo,"2020-10-24 00:00:00,000",665
HL1005,1,São Paulo,"2020-11-09 00:00:00,000",408
HL1005,1,São Paulo,"2020-12-05 00:00:00,000",748
HL1005,1,São Paulo,"2020-12-09 00:00:00,000",303
HL1005,1,São Paulo,"2020-12-13 00:00:00,000",400
HL1005,1,São Paulo,"2020-12-14 00:00:00,000",400
HL1005,1,São Paulo,"2020-12-30 00:00:00,000",53
HL1005,1,São Paulo,"2021-01-14 00:00:00,000",316
HL1005,1,São Paulo,"2021-01-19 00:00:00,000",797
HL1005,1,São Paulo,"2021-01-22 00:00:00,000",320
HL1005,1,São Paulo,"2021-03-08 00:00:00,000",105
HL1005,1,São Paulo,"2021-04-30 00:00:00,000",737
HL1005,1,São Paulo,"2021-05-01 00:00:00,000",450
HL1005,1,São Paulo,"2021-05-06 00:00:00,000",140
HL1005,1,São Paulo,"2021-05-11 00:00:00,000",753
HL1005,1,São Paulo,"2021-05-13 00:00:00,000",55
HL1005,1,São Paulo,"2021-05-29 00:00:00,000",382
HL1005,1,São Paulo,"2021-06-21 00:00:00,000",316
HL1005,1,São Paulo,"2021-06-22 00:00:00,000",312
HL1005,1,São Paulo,"2021-06-23 00:00:00,000",382
HL1005,1,São Paulo,"2021-06-28 00:00:00,000",319
HL1005,1,São Paulo,"2021-07-12 00:00:00,000",57
HL1005,1,São Paulo,"2021-07-16 00:00:00,000",773
HL1005,1,São Paulo,"2021-07-26 00:00:00,000",145
HL1005,1,São Paulo,"2021-08-15 00:00:00,000",725
HL1005,1,São Paulo,"2021-09-12 00:00:00,000",209
HL1005,1,São Paulo,"2021-11-10 00:00:00,000",665
HL1005,1,São Paulo,"2021-11-16 00:00:00,000",728
HL1005,1,São Paulo,"2021-11-23 00:00:00,000",406
HL1005,1,São Paulo,"2021-11-24 00:00:00,000",389
HL1005,1,São Paulo,"2021-12-06 00:00:00,000",105
HL1005,1,São Paulo,"2021-12-08 00:00:00,000",202
HL1005,1,São Paulo,"2021-12-17 00:00:00,000",748
HL1005,1,São Paulo,"2021-12-24 00:00:00,000",608
HL1005,1,São Paulo,"2022-01-01 00:00:00,000",140
HL1005,1,São Paulo,"2022-01-08 00:00:00,000",725
HL1005,1,São Paulo,"2022-01-10 00:00:00,000",776
HL1005,1,São Paulo,"2022-02-01 00:00:00,000",261
HL1005,1,São Paulo,"2022-02-06 00:00:00,000",55
HL1005,1,São Paulo,"2022-02-07 00:00:00,000",446
HL1005,1,São Paulo,"2022-03-07 00:00:00,000",608
HL1005,1,São Paulo,"2022-03-18 00:00:00,000",541
HL1005,1,São Paulo,"2022-03-28 00:00:00,000",49
HL1005,1,São Paulo,"2022-05-07 00:00:00,000",196
HL1005,1,São Paulo,"2022-05-15 00:00:00,000",608
HL1005,1,São Paulo,"2022-05-20 00:00:00,000",140
HL1005,1,São Paulo,"2022-05-24 00:00:00,000",665
HL1005,1,São Paulo,"2022-05-26 00:00:00,000",160
HL1005,1,São Paulo,"2022-05-28 00:00:00,000",209
HL1005,1,São Paulo,"2022-05-30 00:00:00,000",316
HL1005,1,São Paulo,"2022-06-20 00:00:00,000",104
HL1005,1,São Paulo,"2022-07-17 00:00:00,000",797
HL1005,1,São Paulo,"2022-07-20 00:00:00,000",261
HL1005,1,São Paulo,"2022-07-25 00:00:00,000",650
HL1005,1,São Paulo,"2022-07-25 00:00:00,000",104
HL1005,1,São Paulo,"2022-07-29 00:00:00,000",446
HL1005,1,São Paulo,"2022-07-31 00:00:00,000",114
HL1005,1,São Paulo,"2022-08-15 00:00:00,000",728
HL1005,1,São Paulo,"2022-08-25 00:00:00,000",114
HL1005,1,São Paulo,"2022-08-26 00:00:00,000",772
HL1005,1,São Paulo,"2022-09-13 00:00:00,000",608
HL1005,1,São Paulo,"2022-10-02 00:00:00,000",450
HL1005,1,São Paulo,"2022-10-24 00:00:00,000",312
HL1005,1,São Paulo,"2022-10-26 00:00:00,000",316
HL1005,1,São Paulo,"2022-10-27 00:00:00,000",772
HL1005,1,São Paulo,"2022-10-28 00:00:00,000",202
HL1005,1,São Paulo,"2022-11-03 00:00:00,000",312
HL1005,1,São Paulo,"2022-11-17 00:00:00,000",389
HL1008,1,São Paulo,"2020-01-25 00:00:00,000",145
HL1008,1,São Paulo,"2020-01-25 00:00:00,000",773
HL1008,1,São Paulo,"2020-02-24 00:00:00,000",446
HL1008,1,São Paulo,"2020-03-17 00:00:00,000",450
HL1008,1,São Paulo,"2020-03-19 00:00:00,000",202
HL1008,1,São Paulo,"2020-03-26 00:00:00,000",728
HL1008,1,São Paulo,"2020-03-30 00:00:00,000",319
HL1008,1,São Paulo,"2020-04-22 00:00:00,000",50
HL1008,1,São Paulo,"2020-06-28 00:00:00,000",608
HL1008,1,São Paulo,"2020-07-22 00:00:00,000",773
HL1008,1,São Paulo,"2020-07-22 00:00:00,000",49
HL1008,1,São Paulo,"2020-07-24 00:00:00,000",429
HL1008,1,São Paulo,"2020-07-24 00:00:00,000",202
HL1008,1,São Paulo,"2020-07-26 00:00:00,000",209
HL1008,1,São Paulo,"2020-07-28 00:00:00,000",718
HL1008,1,São Paulo,"2020-08-01 00:00:00,000",53
HL1008,1,São Paulo,"2020-08-26 00:00:00,000",406
HL1008,1,São Paulo,"2020-08-28 00:00:00,000",111
HL1008,1,São Paulo,"2020-09-12 00:00:00,000",400
HL1008,1,São Paulo,"2020-11-22 00:00:00,000",235
HL1008,1,São Paulo,"2020-12-13 00:00:00,000",446
HL1008,1,São Paulo,"2021-01-01 00:00:00,000",725
HL1008,1,São Paulo,"2021-01-23 00:00:00,000",748
HL1008,1,São Paulo,"2021-02-22 00:00:00,000",314
HL1008,1,São Paulo,"2021-04-15 00:00:00,000",450
HL1008,1,São Paulo,"2021-04-30 00:00:00,000",718
HL1008,1,São Paulo,"2021-05-01 00:00:00,000",408
HL1008,1,São Paulo,"2021-05-19 00:00:00,000",429
HL1008,1,São Paulo,"2021-05-20 00:00:00,000",683
HL1008,1,São Paulo,"2021-06-05 00:00:00,000",776
HL1008,1,São Paulo,"2021-06-08 00:00:00,000",797
HL1008,1,São Paulo,"2021-07-07 00:00:00,000",728
HL1008,1,São Paulo,"2021-07-15 00:00:00,000",140
HL1008,1,São Paulo,"2021-07-15 00:00:00,000",797
HL1008,1,São Paulo,"2021-07-24 00:00:00,000",316
HL1008,1,São Paulo,"2021-09-13 00:00:00,000",104
HL1008,1,São Paulo,"2021-10-18 00:00:00,000",617
HL1008,1,São Paulo,"2021-12-17 00:00:00,000",79
HL1008,1,São Paulo,"2021-12-23 00:00:00,000",541
HL1008,1,São Paulo,"2021-12-27 00:00:00,000",69
HL1008,1,São Paulo,"2022-01-10 00:00:00,000",773
HL1008,1,São Paulo,"2022-01-13 00:00:00,000",617
HL1008,1,São Paulo,"2022-02-03 00:00:00,000",224
HL1008,1,São Paulo,"2022-02-19 00:00:00,000",50
HL1008,1,São Paulo,"2022-03-04 00:00:00,000",446
HL1008,1,São Paulo,"2022-03-08 00:00:00,000",725
HL1008,1,São Paulo,"2022-04-22 00:00:00,000",224
HL1008,1,São Paulo,"2022-05-01 00:00:00,000",608
HL1008,1,São Paulo,"2022-05-06 00:00:00,000",105
HL1008,1,São Paulo,"2022-05-09 00:00:00,000",224
HL1008,1,São Paulo,"2022-05-23 00:00:00,000",319
HL1008,1,São Paulo,"2022-06-19 00:00:00,000",140
HL1008,1,São Paulo,"2022-06-30 00:00:00,000",145
HL1008,1,São Paulo,"2022-07-11 00:00:00,000",772
HL1008,1,São Paulo,"2022-07-13 00:00:00,000",641
HL1008,1,São Paulo,"2022-08-01 00:00:00,000",753
HL1008,1,São Paulo,"2022-08-14 00:00:00,000",772
HL1008,1,São Paulo,"2022-08-28 00:00:00,000",57
HL1008,1,São Paulo,"2022-09-08 00:00:00,000",310
HL1008,1,São Paulo,"2022-09-29 00:00:00,000",776
HL1008,1,São Paulo,"2022-10-02 00:00:00,000",737
HL1008,1,São Paulo,"2022-10-05 00:00:00,000",57
HL1008,1,São Paulo,"2022-11-06 00:00:00,000",748
HL1008,1,São Paulo,"2022-11-07 00:00:00,000",160
HL1008,1,São Paulo,"2022-11-08 00:00:00,000",541
HL1008,1,São Paulo,"2022-11-10 00:00:00,000",617
HL1008,1,São Paulo,"2022-11-22 00:00:00,000",698
HL1008,1,São Paulo,"2022-11-30 00:00:00,000",145
HL1008,1,São Paulo,"2022-12-10 00:00:00,000",540
HL1008,1,São Paulo,"2022-12-10 00:00:00,000",389
HL1008,1,São Paulo,"2022-12-17 00:00:00,000",748
HL1008,1,São Paulo,"2022-12-26 00:00:00,000",772
HL1007,1,São Paulo,"2020-02-07 00:00:00,000",105
HL1007,1,São Paulo,"2020-02-15 00:00:00,000",261
HL1007,1,São Paulo,"2020-04-26 00:00:00,000",224
HL1007,1,São Paulo,"2020-05-13 00:00:00,000",776
HL1007,1,São Paulo,"2020-06-14 00:00:00,000",389
HL1007,1,São Paulo,"2020-07-26 00:00:00,000",797
HL1007,1,São Paulo,"2020-07-27 00:00:00,000",69
HL1007,1,São Paulo,"2020-09-09 00:00:00,000",57
HL1007,1,São Paulo,"2020-10-09 00:00:00,000",105
HL1007,1,São Paulo,"2020-11-06 00:00:00,000",235
HL1007,1,São Paulo,"2020-11-15 00:00:00,000",312
HL1007,1,São Paulo,"2020-12-12 00:00:00,000",389
HL1007,1,São Paulo,"2020-12-25 00:00:00,000",312
HL1007,1,São Paulo,"2020-12-28 00:00:00,000",424
HL1007,1,São Paulo,"2021-01-15 00:00:00,000",55
HL1007,1,São Paulo,"2021-01-19 00:00:00,000",484
HL1007,1,São Paulo,"2021-01-24 00:00:00,000",641
HL1007,1,São Paulo,"2021-02-13 00:00:00,000",224
HL1007,1,São Paulo,"2021-02-14 00:00:00,000",608
HL1007,1,São Paulo,"2021-03-23 00:00:00,000",303
HL1007,1,São Paulo,"2021-04-10 00:00:00,000",389
HL1007,1,São Paulo,"2021-05-03 00:00:00,000",316
HL1007,1,São Paulo,"2021-06-08 00:00:00,000",261
HL1007,1,São Paulo,"2021-06-16 00:00:00,000",69
HL1007,1,São Paulo,"2021-07-23 00:00:00,000",753
HL1007,1,São Paulo,"2021-07-29 00:00:00,000",320
HL1007,1,São Paulo,"2021-08-12 00:00:00,000",753
HL1007,1,São Paulo,"2021-08-26 00:00:00,000",406
HL1007,1,São Paulo,"2021-09-15 00:00:00,000",55
HL1007,1,São Paulo,"2021-09-21 00:00:00,000",617
HL1007,1,São Paulo,"2021-10-04 00:00:00,000",772
HL1007,1,São Paulo,"2021-10-05 00:00:00,000",69
HL1007,1,São Paulo,"2021-10-08 00:00:00,000",50
HL1007,1,São Paulo,"2021-11-08 00:00:00,000",57
HL1007,1,São Paulo,"2021-11-15 00:00:00,000",314
HL1007,1,São Paulo,"2021-11-22 00:00:00,000",50
HL1007,1,São Paulo,"2021-11-22 00:00:00,000",776
HL1007,1,São Paulo,"2021-11-22 00:00:00,000",303
HL1007,1,São Paulo,"2021-11-24 00:00:00,000",406
HL1007,1,São Paulo,"2021-11-26 00:00:00,000",55
HL1007,1,São Paulo,"2021-11-29 00:00:00,000",261
HL1007,1,São Paulo,"2021-12-01 00:00:00,000",541
HL1007,1,São Paulo,"2021-12-21 00:00:00,000",748
HL1007,1,São Paulo,"2021-12-26 00:00:00,000",772
HL1007,1,São Paulo,"2022-01-11 00:00:00,000",728
HL1007,1,São Paulo,"2022-01-17 00:00:00,000",650
HL1007,1,São Paulo,"2022-01-25 00:00:00,000",53
HL1007,1,São Paulo,"2022-01-29 00:00:00,000",665
HL1007,1,São Paulo,"2022-02-22 00:00:00,000",797
HL1007,1,São Paulo,"2022-04-08 00:00:00,000",429
HL1007,1,São Paulo,"2022-04-09 00:00:00,000",772
HL1007,1,São Paulo,"2022-04-20 00:00:00,000",53
HL1007,1,São Paulo,"2022-05-01 00:00:00,000",641
HL1007,1,São Paulo,"2022-05-02 00:00:00,000",665
HL1007,1,São Paulo,"2022-06-02 00:00:00,000",450
HL1007,1,São Paulo,"2022-06-02 00:00:00,000",406
HL1007,1,São Paulo,"2022-06-03 00:00:00,000",69
HL1007,1,São Paulo,"2022-06-06 00:00:00,000",114
HL1007,1,São Paulo,"2022-07-04 00:00:00,000",665
HL1007,1,São Paulo,"2022-07-11 00:00:00,000",773
HL1007,1,São Paulo,"2022-07-16 00:00:00,000",617
HL1007,1,São Paulo,"2022-07-30 00:00:00,000",450
HL1007,1,São Paulo,"2022-08-25 00:00:00,000",320
HL1007,1,São Paulo,"2022-09-04 00:00:00,000",400
HL1007,1,São Paulo,"2022-09-24 00:00:00,000",608
HL1007,1,São Paulo,"2022-11-24 00:00:00,000",114
HL1007,1,São Paulo,"2022-11-25 00:00:00,000",196
HL1007,1,São Paulo,"2022-11-26 00:00:00,000",484
HL1007,1,São Paulo,"2022-12-07 00:00:00,000",776
HL1007,1,São Paulo,"2022-12-15 00:00:00,000",665
HL1007,1,São Paulo,"2022-12-29 00:00:00,000",429
HL1013,1,São Paulo,"2020-01-03 00:00:00,000",737
HL1004,1,São Paulo,"2020-01-05 00:00:00,000",541
HL1002,1,São Paulo,"2020-01-08 00:00:00,000",303
HL1012,1,São Paulo,"2020-01-09 00:00:00,000",261
HL1010,1,São Paulo,"2020-01-10 00:00:00,000",224
HL1002,1,São Paulo,"2020-01-10 00:00:00,000",408
HL1020,1,São Paulo,"2020-01-11 00:00:00,000",314
HL1002,1,São Paulo,"2020-01-12 00:00:00,000",261
HL1013,1,São Paulo,"2020-01-16 00:00:00,000",319
HL1021,1,São Paulo,"2020-01-17 00:00:00,000",105
HL1018,1,São Paulo,"2020-01-21 00:00:00,000",776
HL1020,1,São Paulo,"2020-02-03 00:00:00,000",484
HL1023,1,São Paulo,"2020-02-08 00:00:00,000",541
HL1013,1,São Paulo,"2020-02-11 00:00:00,000",772
HL1002,1,São Paulo,"2020-02-15 00:00:00,000",145
HL1023,1,São Paulo,"2020-02-19 00:00:00,000",400
HL1023,1,São Paulo,"2020-02-27 00:00:00,000",429
HL1024,1,São Paulo,"2020-02-29 00:00:00,000",698
HL1013,1,São Paulo,"2020-03-03 00:00:00,000",665
HL1023,1,São Paulo,"2020-03-04 00:00:00,000",50
HL1019,1,São Paulo,"2020-03-10 00:00:00,000",683
HL1013,1,São Paulo,"2020-03-10 00:00:00,000",50
HL1023,1,São Paulo,"2020-03-16 00:00:00,000",406
HL1024,1,São Paulo,"2020-03-17 00:00:00,000",450
HL1013,1,São Paulo,"2020-03-20 00:00:00,000",541
HL1024,1,São Paulo,"2020-03-21 00:00:00,000",114
HL1002,1,São Paulo,"2020-03-22 00:00:00,000",718
HL1020,1,São Paulo,"2020-03-23 00:00:00,000",235
HL1021,1,São Paulo,"2020-03-28 00:00:00,000",408
HL1024,1,São Paulo,"2020-03-30 00:00:00,000",145
HL1020,1,São Paulo,"2020-04-04 00:00:00,000",224
HL1002,1,São Paulo,"2020-04-05 00:00:00,000",450
HL1010,1,São Paulo,"2020-04-06 00:00:00,000",776
HL1003,1,São Paulo,"2020-04-08 00:00:00,000",382
HL1010,1,São Paulo,"2020-04-09 00:00:00,000",748
HL1024,1,São Paulo,"2020-04-11 00:00:00,000",55
HL1020,1,São Paulo,"2020-04-11 00:00:00,000",450
HL1024,1,São Paulo,"2020-04-12 00:00:00,000",114
HL1019,1,São Paulo,"2020-04-12 00:00:00,000",772
HL1020,1,São Paulo,"2020-04-13 00:00:00,000",737
HL1003,1,São Paulo,"2020-04-13 00:00:00,000",737
HL1021,1,São Paulo,"2020-04-18 00:00:00,000",53
HL1018,1,São Paulo,"2020-04-22 00:00:00,000",541
HL1013,1,São Paulo,"2020-04-25 00:00:00,000",314
HL1019,1,São Paulo,"2020-04-27 00:00:00,000",196
HL1019,1,São Paulo,"2020-04-30 00:00:00,000",753
HL1024,1,São Paulo,"2020-04-30 00:00:00,000",665
HL1023,1,São Paulo,"2020-05-05 00:00:00,000",683
HL1023,1,São Paulo,"2020-05-06 00:00:00,000",303
HL1021,1,São Paulo,"2020-05-09 00:00:00,000",319
HL1014,1,São Paulo,"2020-05-12 00:00:00,000",650
HL1021,1,São Paulo,"2020-05-13 00:00:00,000",310
HL1023,1,São Paulo,"2020-05-17 00:00:00,000",406
HL1017,1,São Paulo,"2020-05-20 00:00:00,000",748
HL1022,1,São Paulo,"2020-05-21 00:00:00,000",725
HL1013,1,São Paulo,"2020-05-28 00:00:00,000",772
HL1013,1,São Paulo,"2020-05-28 00:00:00,000",748
HL1024,1,São Paulo,"2020-05-31 00:00:00,000",400
HL1021,1,São Paulo,"2020-06-06 00:00:00,000",797
HL1024,1,São Paulo,"2020-06-10 00:00:00,000",400
HL1002,1,São Paulo,"2020-06-13 00:00:00,000",408
HL1014,1,São Paulo,"2020-06-13 00:00:00,000",617
HL1021,1,São Paulo,"2020-06-17 00:00:00,000",540
HL1019,1,São Paulo,"2020-06-17 00:00:00,000",303
HL1017,1,São Paulo,"2020-06-18 00:00:00,000",314
HL1023,1,São Paulo,"2020-06-24 00:00:00,000",312
HL1024,1,São Paulo,"2020-06-25 00:00:00,000",53
HL1020,1,São Paulo,"2020-06-26 00:00:00,000",728
HL1018,1,São Paulo,"2020-06-28 00:00:00,000",400
HL1006,1,São Paulo,"2020-06-30 00:00:00,000",683
HL1010,1,São Paulo,"2020-07-01 00:00:00,000",725
HL1012,1,São Paulo,"2020-07-07 00:00:00,000",69
HL1014,1,São Paulo,"2020-07-14 00:00:00,000",320
HL1021,1,São Paulo,"2020-07-17 00:00:00,000",650
HL1012,1,São Paulo,"2020-07-18 00:00:00,000",50
HL1003,1,São Paulo,"2020-07-19 00:00:00,000",725
HL1018,1,São Paulo,"2020-07-19 00:00:00,000",53
HL1021,1,São Paulo,"2020-07-27 00:00:00,000",114
HL1021,1,São Paulo,"2020-08-03 00:00:00,000",55
HL1023,1,São Paulo,"2020-08-07 00:00:00,000",314
HL1023,1,São Paulo,"2020-08-07 00:00:00,000",725
HL1016,1,São Paulo,"2020-08-07 00:00:00,000",160
HL1020,1,São Paulo,"2020-08-11 00:00:00,000",49
HL1020,1,São Paulo,"2020-08-12 00:00:00,000",53
HL1018,1,São Paulo,"2020-08-12 00:00:00,000",310
HL1013,1,São Paulo,"2020-08-15 00:00:00,000",617
HL1002,1,São Paulo,"2020-08-26 00:00:00,000",408
HL1010,1,São Paulo,"2020-08-28 00:00:00,000",665
HL1018,1,São Paulo,"2020-08-31 00:00:00,000",698
HL1018,1,São Paulo,"2020-09-02 00:00:00,000",224
HL1018,1,São Paulo,"2020-09-06 00:00:00,000",314
HL1013,1,São Paulo,"2020-09-13 00:00:00,000",541
HL1024,1,São Paulo,"2020-09-14 00:00:00,000",698
HL1019,1,São Paulo,"2020-09-16 00:00:00,000",753
HL1024,1,São Paulo,"2020-09-24 00:00:00,000",608
HL1006,1,São Paulo,"2020-10-01 00:00:00,000",753
HL1013,1,São Paulo,"2020-10-04 00:00:00,000",406
HL1022,1,São Paulo,"2020-10-09 00:00:00,000",683
HL1018,1,São Paulo,"2020-10-20 00:00:00,000",797
HL1023,1,São Paulo,"2020-10-24 00:00:00,000",446
HL1006,1,São Paulo,"2020-10-25 00:00:00,000",104
HL1020,1,São Paulo,"2020-11-03 00:00:00,000",114
HL1010,1,São Paulo,"2020-11-04 00:00:00,000",408
HL1012,1,São Paulo,"2020-11-05 00:00:00,000",450
HL1021,1,São Paulo,"2020-11-05 00:00:00,000",400
HL1014,1,São Paulo,"2020-11-14 00:00:00,000",698
HL1006,1,São Paulo,"2020-11-14 00:00:00,000",55
HL1013,1,São Paulo,"2020-11-16 00:00:00,000",319
HL1021,1,São Paulo,"2020-11-16 00:00:00,000",429
HL1023,1,São Paulo,"2020-11-17 00:00:00,000",408
HL1014,1,São Paulo,"2020-11-18 00:00:00,000",316
HL1012,1,São Paulo,"2020-11-26 00:00:00,000",105
HL1006,1,São Paulo,"2020-12-02 00:00:00,000",202
HL1003,1,São Paulo,"2020-12-03 00:00:00,000",450
HL1018,1,São Paulo,"2020-12-08 00:00:00,000",400
HL1021,1,São Paulo,"2020-12-08 00:00:00,000",424
HL1023,1,São Paulo,"2020-12-12 00:00:00,000",105
HL1019,1,São Paulo,"2020-12-13 00:00:00,000",737
HL1018,1,São Paulo,"2020-12-16 00:00:00,000",540
HL1024,1,São Paulo,"2020-12-19 00:00:00,000",540
HL1013,1,São Paulo,"2020-12-19 00:00:00,000",753
HL1020,1,São Paulo,"2020-12-20 00:00:00,000",69
HL1022,1,São Paulo,"2020-12-20 00:00:00,000",725
HL1010,1,São Paulo,"2020-12-23 00:00:00,000",319
HL1014,1,São Paulo,"2020-12-25 00:00:00,000",312
HL1002,1,São Paulo,"2020-12-28 00:00:00,000",57
HL1012,1,São Paulo,"2021-01-05 00:00:00,000",484
HL1023,1,São Paulo,"2021-01-06 00:00:00,000",773
HL1019,1,São Paulo,"2021-01-07 00:00:00,000",316
HL1018,1,São Paulo,"2021-01-08 00:00:00,000",406
HL1023,1,São Paulo,"2021-01-09 00:00:00,000",683
HL1016,1,São Paulo,"2021-01-12 00:00:00,000",617
HL1018,1,São Paulo,"2021-01-12 00:00:00,000",773
HL1012,1,São Paulo,"2021-01-15 00:00:00,000",450
HL1020,1,São Paulo,"2021-01-16 00:00:00,000",140
HL1024,1,São Paulo,"2021-01-16 00:00:00,000",104
HL1019,1,São Paulo,"2021-01-17 00:00:00,000",450
HL1024,1,São Paulo,"2021-01-18 00:00:00,000",79
HL1024,1,São Paulo,"2021-01-19 00:00:00,000",209
HL1003,1,São Paulo,"2021-01-19 00:00:00,000",105
HL1002,1,São Paulo,"2021-01-20 00:00:00,000",50
HL1013,1,São Paulo,"2021-01-20 00:00:00,000",698
HL1011,1,São Paulo,"2021-01-21 00:00:00,000",400
HL1002,1,São Paulo,"2021-01-22 00:00:00,000",665
HL1019,1,São Paulo,"2021-01-24 00:00:00,000",202
HL1019,1,São Paulo,"2021-01-24 00:00:00,000",641
HL1021,1,São Paulo,"2021-01-25 00:00:00,000",641
HL1020,1,São Paulo,"2021-01-28 00:00:00,000",484
HL1003,1,São Paulo,"2021-01-30 00:00:00,000",540
HL1003,1,São Paulo,"2021-02-01 00:00:00,000",261
HL1010,1,São Paulo,"2021-02-02 00:00:00,000",698
HL1021,1,São Paulo,"2021-02-03 00:00:00,000",320
HL1006,1,São Paulo,"2021-02-08 00:00:00,000",540
